cellIndex,gene_name,unsplice,splice,unsplice_predict,splice_predict,alpha,beta,gamma,loss,cellID,clusters,embedding1,embedding2
7731,gene_B,0.0051088356,0.00017454986,1.5804363,0.011751845,1.0254182,1.8230966,2.0666285,0.06946106,7731,0,17.609808982784124,0.00017454986172034254
7732,gene_B,0.0,0.0011397338,1.5627859,0.0010896693,1.0162777,1.8236248,2.0672085,0.06946106,7732,0,17.991505975602188,0.0011397337703369002
7733,gene_B,0.000307982,0.0058466485,1.5633764,0.0062884223,1.0165209,1.8236474,2.06724,0.06946106,7733,0,17.996082770410517,0.005846648455980072
7734,gene_B,0.0016364114,0.027958224,1.5657471,0.030442143,1.0174547,1.823765,2.0674002,0.06946106,7734,0,19.121220543525457,0.027958226110615974
7735,gene_B,0.0,0.0,1.5628982,0.0,1.0163507,1.8236119,2.0671926,0.06946106,7735,0,19.866848413697287,0.0
7736,gene_B,0.00025272203,0.0,1.5637642,0.0005732345,1.0167983,1.8235861,2.0671647,0.06946106,7736,0,20.560540342483687,0.0
7737,gene_B,0.0,2.5272202e-05,1.5628958,2.4162091e-05,1.0163492,1.8236122,2.067193,0.06946106,7737,0,20.059851165437742,2.527220273248948e-05
7738,gene_B,0.00024789438,0.00013991092,1.5637336,0.0006960502,1.0167806,1.8235884,2.0671673,0.06946106,7738,0,19.406376043183094,0.0001399109175985948
7739,gene_B,0.0,0.00018736672,1.5628797,0.0001791364,1.0163387,1.823614,2.0671954,0.06946106,7739,0,19.386404041056284,0.00018736672942176914
7740,gene_B,0.00026536977,0.0,1.5638076,0.0006019222,1.0168207,1.8235848,2.0671632,0.06946106,7740,0,20.150752668208323,0.0
7741,gene_B,0.0,2.6536978e-05,1.5628958,2.5371308e-05,1.0163492,1.8236122,2.067193,0.06946106,7741,0,19.579295043137535,2.6536977862793348e-05
7742,gene_B,0.00026018033,0.0,1.5637898,0.0005901515,1.0168116,1.8235854,2.067164,0.06946106,7742,0,19.550404837700903,0.0
7743,gene_B,0.00074021687,2.6018033e-05,1.5654327,0.0017038207,1.0176603,1.8235372,2.067111,0.06946106,7743,0,19.532762303433955,2.6018033999479793e-05
7744,gene_B,0.0046202913,0.0005972813,1.5787112,0.0110484855,1.0245198,1.823151,2.0666885,0.06946106,7744,0,21.151743491968528,0.0005972813157801293
7745,gene_B,0.0,0.005878729,1.5623186,0.005620488,1.0159738,1.8236787,2.0672743,0.06946106,7745,0,21.218233578875886,0.005878728917722429
7746,gene_B,0.00022162459,0.0,1.5636579,0.00050269894,1.0167433,1.8235894,2.067168,0.06946106,7746,0,21.775739478059556,0.0
7747,gene_B,0.0010765283,2.2162461e-05,1.5665867,0.0024629042,1.0182568,1.8235033,2.0670733,0.06946106,7747,0,21.758130292439322,2.216246059524712e-05
7748,gene_B,0.0,0.0,1.5628982,0.0,1.0163507,1.8236119,2.0671926,0.06946106,7748,0,22.705562804353388,0.0
7749,gene_B,0.00019359488,0.0,1.5635618,0.0004391214,1.0166937,1.8235922,2.0671713,0.06946106,7749,0,23.219099269384348,0.0
7750,gene_B,0.0051365593,1.9359488e-05,1.5805472,0.011666309,1.0254776,1.8230921,2.0666232,0.06946106,7750,0,24.288956755842147,1.9359488149457876e-05
7751,gene_B,0.010786622,0.0,1.6000814,0.024452357,1.0355948,1.82252,2.0659962,0.06946106,7751,0,24.353329671986774,0.0
7752,gene_B,0.012843579,0.0010786621,1.6071147,0.03014349,1.0392269,1.8223242,2.065783,0.06946106,7752,0,24.757314264486364,0.0010786621463473027
7753,gene_B,0.018313702,0.0010162267,1.6261919,0.042470146,1.0491284,1.8217695,2.0651748,0.06946106,7753,0,24.869579441234524,0.0010162266647569228
7754,gene_B,0.026010327,0.0,1.6514878,0.058920547,1.062054,1.8212014,2.0642772,0.06946106,7754,0,23.852212486662633,0.0
7755,gene_B,0.017088622,0.0026010326,1.6217502,0.04121241,1.0468011,1.8219117,2.0653331,0.06946106,7755,0,23.64581612175051,0.002601032684183495
7756,gene_B,0.038402464,0.0,1.6922759,0.08695035,1.0829023,1.8203264,2.0628514,0.06946106,7756,0,22.887341689431956,0.0
7757,gene_B,0.068827845,0.0038402465,1.7941436,0.1593308,1.1352011,1.8182181,2.0593996,0.06946106,7757,0,21.357597750476653,0.003840246356631761
7758,gene_B,0.07944007,0.0,1.8309039,0.17958072,1.1542385,1.8174276,2.0581214,0.06946106,7758,0,21.935362116137416,0.0
7759,gene_B,0.09300129,0.007944007,1.8770999,0.21773143,1.1780579,1.8165426,2.0566661,0.06946106,7759,0,23.34417620865846,0.007944007371187082
7760,gene_B,0.051962275,0.042519465,1.7332987,0.15827599,1.1033683,1.8198181,2.0618875,0.06946106,7760,0,25.01756601358349,0.04251946431859181
7761,gene_B,0.019070778,0.11511615,1.6173078,0.15330389,1.0430071,1.822995,2.0666792,0.06946106,7761,0,24.750612307654546,0.11511615101161385
7762,gene_B,0.029172108,0.15528509,1.647057,0.21460187,1.0577297,1.8226177,2.0660934,0.06946106,7762,0,23.672558135501067,0.1552850918054351
7763,gene_B,0.018180236,0.13326381,1.6123809,0.168641,1.0402112,1.8232921,2.0670307,0.06946106,7763,0,23.61886198879805,0.13326381845748375
7764,gene_B,0.08905085,0.007305764,1.8634132,0.20822603,1.1709704,1.8168224,2.0571146,0.06946106,7764,0,22.60979874065847,0.007305764294891853
7765,gene_B,0.11442645,0.050727487,1.9480913,0.3068998,1.214392,1.8154387,2.0547838,0.06946106,7765,0,22.54972603703187,0.05072748697528391
7766,gene_B,0.036483075,0.1264513,1.673762,0.20357431,1.0717472,1.8217974,2.064848,0.06946106,7766,0,24.264341642608564,0.1264513039839534
7767,gene_B,0.006673348,0.14612447,1.571346,0.15484697,1.018792,1.8246032,2.068485,0.06946106,7767,0,24.795270462092645,0.14612446108624674
7768,gene_B,0.010548708,0.061446607,1.5931112,0.08267044,1.0311718,1.8232452,2.0668778,0.06946106,7768,0,25.407553430465455,0.06144660645517515
7769,gene_B,0.023286741,0.06412087,1.636515,0.11408264,1.0535661,1.8220707,2.0654905,0.06946106,7769,0,25.687470923702982,0.06412086807692752
7770,gene_B,0.050281,0.0389939,1.7280159,0.1511042,1.1007031,1.8198994,2.0620315,0.06946106,7770,0,26.738695026524926,0.038993900093263346
7771,gene_B,0.009349256,0.057444867,1.5893648,0.0761251,1.0292844,1.8233209,2.066955,0.06946106,7771,0,26.44639484519248,0.057444865112822346
7772,gene_B,0.016017063,0.046736248,1.6135613,0.08099382,1.0419672,1.822524,2.0660665,0.06946106,7772,0,25.828469611468176,0.046736250189116
7773,gene_B,0.054376546,0.10866527,1.7348943,0.22702275,1.1033033,1.8203462,2.0625393,0.06946106,7773,0,27.158688320078227,0.10866528333788214
7774,gene_B,0.075883985,0.02178796,1.8164691,0.19242212,1.1464847,1.8179092,2.0588386,0.06946106,7774,0,26.129459948962314,0.021787960081992394
7775,gene_B,0.0,0.04437984,1.5585232,0.042429823,1.0135057,1.8241181,2.06781,0.06946106,7775,0,26.474747732999077,0.04437984237492818
7776,gene_B,0.00014246795,0.055980243,1.5578688,0.0538436,1.0130149,1.824236,2.0679555,0.06946106,7776,0,27.828988323166225,0.05598024129976281
7777,gene_B,0.0,0.059292115,1.5570558,0.0566866,1.0125514,1.8242882,2.0680172,0.06946106,7777,0,26.865285804932196,0.05929211038072593
7778,gene_B,0.00013836166,0.04917536,1.5585244,0.04732851,1.0134431,1.8241587,2.0678616,0.06946106,7778,0,26.160857081601847,0.04917536114311782
7779,gene_B,0.0,0.044876244,1.5584744,0.042904407,1.013474,1.8241237,2.067817,0.06946106,7779,0,26.46233728140896,0.044876242806091225
7780,gene_B,0.00014260142,0.036783103,1.5597593,0.0354905,1.0142443,1.824017,2.0676885,0.06946106,7780,0,26.343644464835595,0.03678310153404928
7781,gene_B,0.0024302737,0.04036308,1.5672437,0.044103004,1.0180649,1.8238263,2.0674846,0.06946106,7781,0,27.796427153760284,0.04036308137515726
7782,gene_B,0.004180714,0.0,1.5772566,0.009480801,1.0237751,1.8231887,2.066729,0.06946106,7782,0,26.236225541481485,0.0
7783,gene_B,0.007961041,0.00041807137,1.5902561,0.018449599,1.0304987,1.8228109,2.0663154,0.06946106,7783,0,27.203571336467014,0.0004180713792690464
7784,gene_B,0.0,0.0039589913,1.562508,0.003785083,1.016097,1.8236569,2.0672479,0.06946106,7784,0,26.65046930521766,0.003958991039452835
7785,gene_B,0.00014059803,0.022963706,1.5611151,0.022273807,1.0151268,1.8238595,2.0674965,0.06946106,7785,0,26.976223242788688,0.022963706745028553
7786,gene_B,0.002152886,0.025918845,1.5677197,0.029663801,1.0185013,1.8236896,2.0673144,0.06946106,7786,0,26.84646330154517,0.02591884644222618
7787,gene_B,0.0,0.040552784,1.5589007,0.038770966,1.0137511,1.8240743,2.067757,0.06946106,7787,0,26.860449461979794,0.04055278525981962
7788,gene_B,0.00013841141,0.0455687,1.5588796,0.04388048,1.0136741,1.8241178,2.0678113,0.06946106,7788,0,25.21871855298915,0.045568700592634855
7789,gene_B,0.0026801492,0.033018522,1.568827,0.037647694,1.0189801,1.8237172,2.0673547,0.06946106,7789,0,25.065552851637896,0.033018522633045534
7790,gene_B,0.00086083694,0.0,1.5658494,0.0019525201,1.017876,1.8235247,2.0670972,0.06946106,7790,0,24.48590789863178,0.0
7791,gene_B,0.008684418,8.6083695e-05,1.592791,0.01977145,1.031816,1.8227338,2.0662308,0.06946106,7791,0,23.89355698353476,8.608369327577734e-05
7792,gene_B,0.015747879,0.004278529,1.6169031,0.039780963,1.0442628,1.8220664,2.065505,0.06946106,7792,0,23.43249638974252,0.0042785290824530154
7793,gene_B,0.0,0.01042944,1.5618693,0.009971282,1.0156816,1.8237308,2.067338,0.06946106,7793,0,22.963694938340936,0.010429440501905961
7794,gene_B,0.00018927518,0.008892708,1.5626693,0.008931413,1.0161152,1.8236941,2.0672953,0.06946106,7794,0,22.42950986014473,0.008892708437821969
7795,gene_B,0.0014739672,0.028768903,1.5651101,0.030848738,1.0171148,1.8237909,2.0674293,0.06946106,7795,0,21.919594587300505,0.028768902639563276
7796,gene_B,0.004537034,0.03865335,1.5746481,0.047246557,1.021916,1.8235936,2.0672274,0.06946106,7796,0,21.42807566143131,0.0386533503480172
7797,gene_B,0.024459202,0.05596954,1.6411058,0.10894146,1.0560145,1.8219018,2.0652413,0.06946106,7797,0,20.418811456866813,0.05596954414092888
7798,gene_B,0.013853011,0.053773183,1.6053299,0.082820855,1.037605,1.8228232,2.0664043,0.06946106,7798,0,19.911276864044556,0.05377318294257173
7799,gene_B,0.0,0.028932938,1.5600451,0.027661776,1.0144954,1.823942,2.067595,0.06946106,7799,0,20.98058961553038,0.028932941138091885
7800,gene_B,0.00022666222,0.06303233,1.5574622,0.060776748,1.0127121,1.8243078,2.0680442,0.06946106,7800,0,19.34279090832948,0.06303232567013607
7801,gene_B,0.0,0.064633235,1.5565302,0.061792906,1.0122097,1.824349,2.0680916,0.06946106,7801,0,18.150300507476665,0.06463323700928192
7802,gene_B,0.00030263283,0.0,1.5639353,0.00068644236,1.0168866,1.8235812,2.0671594,0.06946106,7802,0,18.17836240574039,0.0
7803,gene_B,0.0,3.0263283e-05,1.5628953,2.893393e-05,1.0163488,1.8236122,2.067193,0.06946106,7803,0,18.277611148875664,3.0263283743131826e-05
7804,gene_B,0.00029844415,0.0,1.5639211,0.00067694165,1.0168794,1.8235816,2.0671597,0.06946106,7804,0,18.867014271556943,0.0
7805,gene_B,0.0057054744,2.9844416e-05,1.5825074,0.0129660135,1.0264919,1.8230348,2.0665603,0.06946106,7805,0,18.649795719223064,2.9844414859830938e-05
7806,gene_B,0.010770917,0.0016526871,1.5998614,0.02599716,1.0354589,1.8225403,2.0660207,0.06946106,7806,0,18.68301758683663,0.0016526871317226782
7807,gene_B,0.026546562,0.0,1.6532422,0.060134012,1.0629494,1.8211634,2.0642157,0.06946106,7807,0,17.968610039054692,0.0
7808,gene_B,0.0,0.002654656,1.562636,0.002538045,1.0161803,1.8236423,2.0672295,0.06946106,7808,0,18.97545950738798,0.0026546561575805584
7809,gene_B,0.0002769561,0.0,1.5638474,0.0006282024,1.0168413,1.8235837,2.067162,0.06946106,7809,0,18.76286847707426,0.0
7810,gene_B,0.0,2.7695607e-05,1.5628958,2.6479043e-05,1.0163492,1.8236122,2.067193,0.06946106,7810,0,19.0666223921621,2.769560925053247e-05
7811,gene_B,0.00027432127,0.0,1.5638381,0.0006222261,1.0168365,1.8235841,2.0671625,0.06946106,7811,0,17.48580576047065,0.0
7812,gene_B,0.0,2.7432125e-05,1.5628958,2.6227137e-05,1.0163492,1.8236122,2.067193,0.06946106,7812,0,17.541644337046577,2.7432126172244505e-05
7813,gene_B,0.00032392936,0.0010431391,1.5639055,0.0017320702,1.0168576,1.8235909,2.0671713,0.06946106,7813,0,16.140782404288007,0.0010431391987417596
7814,gene_B,0.0035316492,0.0,1.5750235,0.008009175,1.02262,1.8232543,2.066801,0.06946106,7814,0,16.485536715154453,0.0
7815,gene_B,0.024547039,0.0003531649,1.6466706,0.05594673,1.0595915,1.8213083,2.0644505,0.06946106,7815,0,16.731969614622926,0.00035316491956354607
7816,gene_B,0.037047822,0.0015562407,1.6876429,0.085376374,1.0805101,1.8204386,2.063029,0.06946106,7816,0,16.534038676960648,0.0015562407256131871
7817,gene_B,0.011529974,0.0035777485,1.6023017,0.029557662,1.0366985,1.8224856,2.0659635,0.06946106,7817,0,16.309084555445867,0.0035777485543264124
7818,gene_B,0.0,0.0,1.5628982,0.0,1.0163507,1.8236119,2.0671926,0.06946106,7818,0,17.885143336534163,0.0
7819,gene_B,0.00031164457,0.0,1.563966,0.00070688286,1.0169026,1.8235803,2.067158,0.06946106,7819,0,17.657533242365222,0.0
7820,gene_B,0.0015889946,3.1164458e-05,1.5683445,0.0036337527,1.0191655,1.8234514,2.0670168,0.06946106,7820,0,18.067557016244283,3.116445822045598e-05
7821,gene_B,0.008502508,0.0,1.5921706,0.019276908,1.0314959,1.8227512,2.0662496,0.06946106,7821,0,18.465574622851502,0.0
7822,gene_B,0.0,0.0008502507,1.5628141,0.0008129022,1.016296,1.8236215,2.0672045,0.06946106,7822,0,18.45167557425662,0.0008502507305843722
7823,gene_B,0.00029285636,0.0,1.5639019,0.0006642674,1.0168694,1.823582,2.0671601,0.06946106,7823,0,18.159804373738137,0.0
7824,gene_B,0.0,2.9285635e-05,1.5628953,2.7999227e-05,1.0163488,1.8236122,2.067193,0.06946106,7824,0,18.769865514332402,2.9285635650849084e-05
7825,gene_B,0.0002830393,0.0013452118,1.5637354,0.0019281277,1.0167657,1.8235986,2.06718,0.06946106,7825,0,18.56149285861437,0.0013452116996304985
7826,gene_B,0.0,0.0041195108,1.5624921,0.003938551,1.0160867,1.823659,2.06725,0.06946106,7826,0,17.746140227888816,0.004119510705823135
7827,gene_B,0.00031653032,0.006382883,1.5633528,0.006820493,1.0165015,1.8236525,2.0672462,0.06946106,7827,0,17.494686425182593,0.006382883105561399
7828,gene_B,0.0,0.019424936,1.5609822,0.018571561,1.0151048,1.8238335,2.0674627,0.06946106,7828,0,17.373759682914777,0.019424935685614483
7829,gene_B,0.00033019917,0.042026937,1.5598849,0.040929526,1.0142401,1.8240578,2.067741,0.06946106,7829,0,17.860450130114966,0.04202693730880403
7830,gene_B,0.0038347454,0.009116116,1.5751616,0.01741263,1.0225711,1.8233277,2.0668943,0.06946106,7830,0,18.508431648916716,0.009116115610202806
7831,gene_B,0.0048424886,0.0,1.5795355,0.010981136,1.0249543,1.8231218,2.0666556,0.06946106,7831,0,16.43423809420261,0.0
7832,gene_B,0.015351244,0.00048424889,1.6159028,0.035254244,1.0437937,1.8220633,2.0654964,0.06946106,7832,0,17.734476741624402,0.0004842488422340866
7833,gene_B,0.02012573,0.0,1.6322922,0.045600716,1.0522658,1.8216168,2.0649543,0.06946106,7833,0,17.273362452314263,0.0
7834,gene_B,0.0,0.0020125732,1.5626996,0.0019241673,1.0162215,1.8236347,2.0672207,0.06946106,7834,0,17.257195132258992,0.0020125730725430186
7835,gene_B,0.00033465994,0.01051633,1.5630075,0.010813499,1.0162686,1.8236979,2.0673018,0.06946106,7835,0,17.249672272574262,0.010516329662854373
7836,gene_B,0.0,8.455908e-05,1.5628898,8.0844715e-05,1.0163453,1.8236127,2.0671937,0.06946106,7836,0,17.290115480967692,8.455907484348178e-05
7837,gene_B,0.000333391,0.00094846217,1.5639473,0.0016630125,1.0168804,1.8235887,2.067169,0.06946106,7837,0,17.339895509489743,0.0009484622445297281
7838,gene_B,0.0,0.0019785361,1.5627031,0.0018916252,1.0162239,1.8236344,2.0672202,0.06946106,7838,0,17.688059227068404,0.0019785361155872034
7839,gene_B,0.00031860583,0.00015686124,1.5639745,0.000872644,1.0169048,1.8235813,2.0671597,0.06946106,7839,0,17.91346840720881,0.0001568612325244796
7840,gene_B,0.0013383301,0.00044465324,1.5674437,0.0034606035,1.0186943,1.8234814,2.0670507,0.06946106,7840,0,17.511613826818717,0.0004446532453027585
7841,gene_B,0.0,0.0,1.5628982,0.0,1.0163507,1.8236119,2.0671926,0.06946106,7841,0,18.07549325758863,0.0
7842,gene_B,0.00030513533,0.0,1.563944,0.0006921185,1.0168911,1.8235809,2.067159,0.06946106,7842,0,19.149960323081473,0.0
7843,gene_B,0.0029121325,3.0513529e-05,1.5728898,0.006633619,1.0215158,1.8233174,2.0668702,0.06946106,7843,0,19.53802728598077,3.051353145923934e-05
7844,gene_B,0.020341814,0.00012019042,1.6329842,0.046204872,1.0526167,1.8216027,2.064931,0.06946106,7844,0,20.8831581821135,0.00012019042028081498
7845,gene_B,0.035606932,0.0031639072,1.6827264,0.08365616,1.0779731,1.8205572,2.0632176,0.06946106,7845,0,22.643722091182795,0.0031639072115543423
7846,gene_B,0.026307508,0.0007462073,1.6523889,0.060306787,1.0625039,1.8211882,2.0642536,0.06946106,7846,0,21.529452763160467,0.0007462072912051299
7847,gene_B,0.022458015,0.0026783894,1.6396328,0.053442255,1.0559715,1.8214804,2.0647235,0.06946106,7847,0,21.37345395715394,0.0026783893284939553
7848,gene_B,0.003350431,0.00563823,1.573841,0.012989147,1.0219339,1.823337,2.0668998,0.06946106,7848,0,21.013814481258386,0.0056382301764054
7849,gene_B,0.0,0.0,1.5628982,0.0,1.0163507,1.8236119,2.0671926,0.06946106,7849,0,20.437297808806957,0.0
7850,gene_B,0.0002388441,0.0,1.5637169,0.0005417565,1.0167738,1.8235877,2.067166,0.06946106,7850,0,21.842989571396757,0.0
7851,gene_B,0.00075542455,2.3884408e-05,1.5654855,0.001736273,1.0176877,1.8235357,2.067109,0.06946106,7851,0,21.82567329802629,2.388441043692067e-05
7852,gene_B,0.00389221,0.00035785936,1.5762283,0.009168853,1.0232384,1.823222,2.066766,0.06946106,7852,0,22.645672455540332,0.0003578593697052951
7853,gene_B,0.0,0.0,1.5628982,0.0,1.0163507,1.8236119,2.0671926,0.06946106,7853,0,22.36512908948576,0.0
7854,gene_B,0.00019952156,0.0,1.5635818,0.0004525644,1.0167041,1.8235916,2.0671706,0.06946106,7854,0,21.60689139843103,0.0
7855,gene_B,0.0,1.9952155e-05,1.5628964,1.9075733e-05,1.0163496,1.823612,2.067193,0.06946106,7855,0,22.054373908581965,1.9952154765220948e-05
7856,gene_B,0.00020517223,0.0,1.5636013,0.00046538137,1.0167141,1.8235911,2.06717,0.06946106,7856,0,21.20837863022102,0.0
7857,gene_B,0.0,2.0517222e-05,1.5628964,1.9615978e-05,1.0163496,1.823612,2.067193,0.06946106,7857,0,23.33476988272944,2.051722241451813e-05
7858,gene_B,0.0001833142,0.0008216181,1.5634456,0.0012013322,1.0166228,1.8236027,2.067184,0.06946106,7858,0,24.146209276639915,0.0008216180012489726
7859,gene_B,0.0008974374,0.0071953093,1.5652641,0.008914869,1.0174786,1.823603,2.0671933,0.06946106,7859,0,22.27956902317078,0.007195309233587043
7860,gene_B,0.011282367,0.0031923153,1.6014812,0.028628146,1.0362782,1.8225062,2.0659857,0.06946106,7860,0,20.792502756676033,0.003192315251738787
7861,gene_B,0.0,0.00814932,1.5620946,0.007791332,1.0158281,1.8237047,2.067306,0.06946106,7861,0,21.435284429560475,0.008149320579785515
7862,gene_B,0.00021716874,0.0,1.5636426,0.0004925921,1.0167354,1.8235898,2.0671687,0.06946106,7862,0,23.303927306185077,0.0
7863,gene_B,0.00248897,2.1716874e-05,1.5714363,0.005665648,1.0207642,1.8233601,2.066917,0.06946106,7863,0,24.555472448650175,2.171687448250622e-05
7864,gene_B,0.0,0.00049250777,1.5628496,0.00047087373,1.0163192,1.8236173,2.0671997,0.06946106,7864,0,24.679059706242576,0.0004925077844270149
7865,gene_B,0.00016391938,0.0064953375,1.562819,0.0065818373,1.0162243,1.8236692,2.0672648,0.06946106,7865,0,23.733760115095482,0.006495337425041461
7866,gene_B,0.004473045,0.009807088,1.5772891,0.019520568,1.0236626,1.823271,2.0668333,0.06946106,7866,0,24.766420559138673,0.009807088516247361
7867,gene_B,0.001683695,0.0,1.5686727,0.0038187231,1.0193355,1.8234413,2.067006,0.06946106,7867,0,24.437953242026655,0.0
7868,gene_B,0.0,0.0001683695,1.5628817,0.00016097366,1.01634,1.8236138,2.0671952,0.06946106,7868,0,24.61102854408973,0.00016836950450560708
7869,gene_B,0.00016482537,0.0012411351,1.5633402,0.0015604852,1.0165628,1.8236092,2.0671918,0.06946106,7869,0,25.460621273992082,0.0012411350202011652
7870,gene_B,0.0,0.0062923585,1.5622776,0.0060159476,1.0159471,1.8236836,2.0672803,0.06946106,7870,0,25.350611488845296,0.006292359049476551
7871,gene_B,0.0001553631,0.008909832,1.5625516,0.008870859,1.0160542,1.8236978,2.0672996,0.06946106,7871,0,25.119600609037224,0.008909832144878855
7872,gene_B,0.0,0.0,1.5628982,0.0,1.0163507,1.8236119,2.0671926,0.06946106,7872,0,24.34704469775149,0.0
7873,gene_B,0.00016841294,0.0,1.5634755,0.000382003,1.016649,1.8235947,2.067174,0.06946106,7873,0,24.694616457423052,0.0
7874,gene_B,0.0050342707,1.6841295e-05,1.5801945,0.0114320135,1.0252951,1.8231024,2.0666347,0.06946106,7874,0,26.158634490389357,1.6841294455471772e-05
7875,gene_B,0.008055828,0.0004484138,1.5905809,0.018693425,1.0306666,1.8228016,2.0663054,0.06946106,7875,0,27.548354316902405,0.00044841379686273584
7876,gene_B,0.015235288,0.0,1.6155477,0.03452857,1.0436159,1.8220695,2.0655024,0.06946106,7876,0,27.80120304761364,0.0
7877,gene_B,0.07085648,0.0015235288,1.8013008,0.16168855,1.138925,1.8180503,2.0591333,0.06946106,7877,0,27.40174397043608,0.0015235287926083183
7878,gene_B,0.012122695,0.028523304,1.6018577,0.054754946,1.0361387,1.82271,2.0662448,0.06946106,7878,0,26.535363610865957,0.028523304203804126
7879,gene_B,0.007000395,0.04504023,1.5824953,0.058939043,1.0258918,1.8234171,2.0670428,0.06946106,7879,0,25.749532487603155,0.04504023169863353
7880,gene_B,0.020818044,0.050436087,1.6297798,0.09540422,1.0503161,1.8221004,2.0655823,0.06946106,7880,0,28.162608365832785,0.050436088035895534
7881,gene_B,0.04820838,0.0,1.7249035,0.10911126,1.0996268,1.8196341,2.061722,0.06946106,7881,0,28.781667285798655,0.0
7882,gene_B,0.054268233,0.004820838,1.744747,0.12741093,1.109754,1.819257,2.0610917,0.06946106,7882,0,29.30100730285226,0.004820838112276043
7883,gene_B,0.0706757,0.026241427,1.7981976,0.18494,1.1369919,1.8183243,2.059502,0.06946106,7883,0,27.913197134162676,0.026241427487847527
7884,gene_B,0.13982007,0.0,2.0421531,0.3152795,1.2638825,1.812856,2.0511904,0.06946106,7884,0,30.305544560664156,0.0
7885,gene_B,0.15577464,0.013982007,2.0959225,0.36438692,1.2915108,1.8116093,2.0496068,0.06946106,7885,0,28.88020510510489,0.013982007490684852
7886,gene_B,0.16189161,0.014485079,2.1172152,0.3785449,1.302542,1.8110778,2.0489323,0.06946106,7886,0,26.901067777773555,0.014485078623253288
7887,gene_B,0.13022405,0.041881893,2.0051796,0.33390728,1.2442578,1.8141574,2.0528345,0.06946106,7887,0,27.40592089314525,0.04188189446068253
7888,gene_B,0.09776454,0.08607087,1.8856773,0.30326253,1.1814579,1.8170124,2.057211,0.06946106,7888,0,27.09932911914195,0.08607087119900855
7889,gene_B,0.19207484,0.10415508,2.2103472,0.531889,1.3492211,1.8093213,2.0468562,0.06946106,7889,0,29.27751344805844,0.10415507159056611
7890,gene_B,0.11035305,0.0,1.9389361,0.24915566,1.2103027,1.8151957,2.0545444,0.06946106,7890,0,30.27698558365656,0.0
7891,gene_B,0.1497795,0.0110353045,2.0754051,0.34815127,1.2809266,1.8121032,2.0502338,0.06946106,7891,0,31.41241202751542,0.011035304918603016
7892,gene_B,0.14454246,0.03815952,2.0545893,0.3624251,1.2698039,1.8128604,2.0511904,0.06946106,7892,0,30.65770992660855,0.03815951794061373
7893,gene_B,0.10472232,0.009382193,1.9180487,0.24548145,1.1993064,1.8157058,2.055329,0.06946106,7893,0,29.930741848007102,0.009382192915053593
7894,gene_B,0.07100832,0.0,1.8019733,0.16057268,1.1392925,1.8180234,2.0590942,0.06946106,7894,0,29.03420520265892,0.0
7895,gene_B,0.10476059,0.007100832,1.9184214,0.24338262,1.1995308,1.8156785,2.0552926,0.06946106,7895,0,27.9096978449747,0.007100831727378305
7896,gene_B,0.11373013,0.029760048,1.9477941,0.28525165,1.2145159,1.8152694,2.054572,0.06946106,7896,0,26.615875727738974,0.029760047892189653
7897,gene_B,0.10384319,0.03822736,1.9119493,0.27112916,1.195747,1.816079,2.055837,0.06946106,7897,0,27.050872650031575,0.03822736109180112
7898,gene_B,0.10172927,0.071486846,1.9010674,0.2982224,1.1896447,1.8165761,2.0565476,0.06946106,7898,0,27.859083965502137,0.07148684795062188
7899,gene_B,0.117828265,0.12799388,1.9521495,0.3885521,1.2154785,1.8159829,2.055464,0.06946106,7899,0,27.13455945726568,0.12799387840680726
7900,gene_B,0.1902676,0.14340216,2.200497,0.56550264,1.3436571,1.8099256,2.047591,0.06946106,7900,0,25.501746775648982,0.14340215905429013
7901,gene_B,0.1539195,0.17471738,2.073259,0.51430064,1.2776552,1.8135319,2.052027,0.06946106,7901,0,24.020896408249186,0.1747173807089778
7902,gene_B,0.1308603,0.17588183,1.9937485,0.46371353,1.2365514,1.8155243,2.0546162,0.06946106,7902,0,24.36621388492371,0.1758818368820922
7903,gene_B,0.14058904,0.1451132,2.0303524,0.45606172,1.2558786,1.8143762,2.053102,0.06946106,7903,0,23.616309331519467,0.14511319800291114
7904,gene_B,0.19797114,0.15383294,2.2251346,0.59267694,1.356131,1.8093263,2.046897,0.06946106,7904,0,23.822248328011423,0.1538329480946506
7905,gene_B,0.25922924,0.2139231,2.4280014,0.7864221,1.459799,1.8043034,2.0410566,0.06946106,7905,0,23.42120320277123,0.21392309610611016
7906,gene_B,0.21962033,0.1810705,2.2952726,0.66699255,1.3917648,1.8076187,2.044917,0.06946106,7906,0,22.20407260981626,0.18107050818597123
7907,gene_B,0.4097051,0.13286361,2.8542552,1.0409107,1.6673555,1.793095,2.0275962,0.06946106,7907,0,21.827118895214703,0.13286361004099412
7908,gene_B,0.13060105,0.15100731,1.9954453,0.43930247,1.2377703,1.8152897,2.0543,0.06946106,7908,0,21.56964296429788,0.1510073080786551
7909,gene_B,0.09793554,0.18860638,1.8758351,0.4018223,1.1749898,1.818044,2.0586166,0.06946106,7909,0,20.596626866882954,0.18860638410816521
7910,gene_B,0.12215942,0.20716079,1.9593124,0.47411644,1.218158,1.8164747,2.0560627,0.06946106,7910,0,20.30095552040779,0.20716078569930207
7911,gene_B,0.08257794,0.21438023,1.8201138,0.39187148,1.1458015,1.8194207,2.0607555,0.06946106,7911,0,19.556660328654043,0.21438023014931915
